Door;UPC;Model Code;Color Name Description;Color Code;Size;Category;Lens Color;Model Name Description;Suggested Retail Price;Wholesale Price;Lens Base;Lens Material;Photochromic;Polarized;Standard;Temple Length ;Bridge Size;Lens Witdth;Lens Height;Folding;Crystals;Rx-Service;Rx-Able;Flex;Geofit;Front Colour Family ;Shape;Type;Temple Material ;Front Material ;Best Seller;Range;Gender;Collection;Limited Edition;New;Advertising;Theme;Items;Brand Name;Brand Code;
0021002876;725125978248;0TY6054;BRASS;322680;58;Eyewear;LT BLUE SOLID;;195.00;78.30;Base 6;PLAST;N;N;Y;135;14;58.0;48.1;N;N;N;Y;N;;BRONZE/COPPER;Pilot;Full Rim;Metal;Metal;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978316;0TY9049;BLACK;13773;53;Eyewear;SMOKE SOLID;;195.00;78.30;Base 6;PLAST;N;N;Y;140;19;53.0;47.8;N;N;N;Y;N;;BLACK;Round;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125947671;0TY2025;BLACK/BLACK WHITE MARBLE;3155;51;Eyewear;DEMO LENS;TY2025;195.00;71.05;Base 4;;N;N;N;135;14;51.0;31.3;N;N;N;Y;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125926386;0TY7005;DARK TORTOISE/IVORY;1327T5;56;Eyewear;BROWN GRADIENT POLARIZED;TORY C03;190.00;76.67;Base 6 Decentered;PLAST;N;Y;N;135;15;56.0;45.0;N;N;N;Y;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;642878957941;0TY7044;TORTOISE;510/13;54;Eyewear;BROWN GRADIENT;TY7044;150.00;60.67;Base 6 Decentered;PLAST;N;N;Y;135;18;54.0;40.0;N;N;N;Y;N;GLOBAL;HAVANA;Square;Full Rim;Plastic;Plastic;N;;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125926348;0TY7059;DARK TORTOISE;1378T5;57;Eyewear;BROWN GRADIENT POLARIZED;;190.00;76.67;Base 6 Decentered;PLAST;N;Y;N;135;16;57.0;48.2;N;N;N;Y;N;;HAVANA;Square;Full Rim;Plastic;Plastic;Y;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125910286;0TY7062;KHAKI-PRALINE;123897;53;Eyewear;GOLD MIRROR;PANAMA;195.00;78.30;Base 6;PLAST;N;N;Y;140;18;53.0;47.0;N;N;N;Y;N;;MULTI;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;ECLECTIC;ZPFN;Tory Burch;TY;
0021002876;642878944705;0TY6010;GOLD;362/13;57;Eyewear;BROWN GRADIENT;TY6010 (57);165.00;66.54;Base 6;PLAST;N;N;Y;135;14;57.0;48.8;N;N;N;Y;N;GLOBAL;GOLD;Pilot;Full Rim;Plastic;Metal;N;;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125917438;0TY6033;IVORY GEYSER;302411;34;Eyewear;GREY GRADIENT;;175.00;70.00;Base 6;;N;N;N;135;134;;;N;N;N;N;N;;;Pilot;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125923040;0TY7073;BLACK/BLONDE TORTOISE;1337T3;57;Eyewear;GREY GRADIENT POLARIZED;;215.00;86.46;Base 6;PLAST;N;Y;N;135;16;57.0;46.7;N;N;N;N;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125958691;0TY2049;BLACK/BLACK WHITE TORT;1564;53;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;17;53.0;34.5;N;N;N;Y;N;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125924122;0TY1042;GOLD;106;54;Eyewear;DEMO LENS;;185.00;67.38;Base 4;;N;N;N;135;18;54.0;40.5;N;N;N;Y;N;;GOLD;Cat Eye;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125958752;0TY7076;OLIVE HORN;105013;54;Eyewear;SMOKE GRADIENT;;175.00;70.46;Base 6 Decentered;PLAST;N;N;Y;135;19;54.0;48.5;N;N;N;N;N;;GREEN;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125958745;0TY7076;BLACK WHITE TORT;156713;54;Eyewear;DARK BROWN GRADIENT;;175.00;70.46;Base 6 Decentered;PLAST;N;N;Y;135;19;54.0;48.5;N;N;N;N;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125958776;0TY7077;OLIVE HORN;105013;58;Eyewear;SMOKE GRADIENT;;175.00;70.46;Base 6 Decentered;PLAST;N;N;Y;135;19;58.0;48.5;N;N;N;N;N;;GREEN;Butterfly;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125925280;0TY9033;TORTOISE;51013;59;Eyewear;BROWN GRADIENT;;165.00;66.54;Base 6 Decentered;PLAST;N;N;Y;135;14;59.0;48.5;N;N;N;N;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125936262;0TY7084;BLACK;131273;55;Eyewear;SMOKE SOLID;;150.00;60.67;Base 6 Decentered;PLAST;N;N;Y;135;17;55.0;46.6;N;N;N;Y;N;;BLACK;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947794;0TY6047;BLACK/GOLD;310013;59;Eyewear;SMOKE GRADIENT;;150.00;60.67;Base 6;PLAST;N;N;Y;135;13;59.0;48.0;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Others;Metal;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125978378;0TY7107;NAVY/BLUE ZIG ZAG;16554L;57;Eyewear;BLUE GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;16;57.0;44.0;N;N;N;Y;N;;BLUE;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978422;0TY7108;TORT/ORANGE ZIG ZAG;165813;56;Eyewear;DARK BROWN GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;16;56.0;52.0;N;N;N;Y;N;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978521;0TY6055;MIDNIGHT NAVY/GOLD;32168F;57;Eyewear;BLUE GRADIENT;;195.00;78.30;Base 6;PLAST;N;N;Y;135;18;;;N;N;N;Y;N;;BLUE;Square;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;Y;Y;;ZPFN;Tory Burch;TY;
0021002876;725125958677;0TY2003;BLACK;1377;49;Eyewear;DEMO LENS;;195.00;71.05;Base 4;;N;N;N;135;18;49.0;27.3;N;N;N;Y;Y;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;642878919062;0TY2010;AMBER;860;49;Eyewear;DEMO LENS;;195.00;71.05;Base 4;PLAST;N;N;Y;135;16;49.0;25.4;N;N;N;Y;Y;GLOBAL;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;642878963850;0TY1031;NAVY;122;52;Eyewear;DEMO LENS;TY1031;187.00;68.00;Base 4;;N;N;N;135;16;52.0;28.5;N;N;N;N;Y;;VIOLET;Rectangle;Semi Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125972369;0TY7062;PORCHINI TORT;16238G;53;Eyewear;GREY GRADIENT;PANAMA;195.00;78.30;Base 6;PLAST;N;N;Y;140;18;53.0;47.0;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;ECLECTIC;ZPFN;Tory Burch;TY;
0021002876;725125906524;0TY9027;TORTOISE;51013;59;Eyewear;KHAKI GRADIENT;TY 9027;165.00;66.54;Base 6 Decentered;PLAST;N;N;Y;130;16;59.0;50.1;N;N;N;Y;N;;HAVANA;Square;Full Rim;Plastic;Plastic;Y;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125906609;0TY9028;TORTOISE;51013;56;Eyewear;KHAKI GRADIENT;TY 9028;165.00;66.54;Base 6 Decentered;PLAST;N;N;Y;130;18;56.0;40.6;N;N;N;Y;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;Y;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;642878967971;0TY2031;AMBER ORANGE;1162;51;Eyewear;DEMO LENS;;195.00;71.05;Base 4;PLAST;N;N;Y;135;17;51.0;35.7;N;N;N;Y;Y;;HAVANA;Butterfly;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125947633;0TY2031;BLUE BROWN TORT/BLUE LARK;3153;49;Eyewear;DEMO LENS;;195.00;71.05;Base 4;;N;N;N;135;17;49.0;34.3;N;N;N;Y;Y;;HAVANA;Butterfly;Full Rim;Plastic;Plastic;Y;21-35;Woman;Optical;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125932363;0TY6010;BLACK/SLATE;309871;57;Eyewear;GREEN SOLID;TY6010 (57);165.00;66.54;Base 6;PLAST;N;N;Y;135;14;57.0;48.8;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Plastic;Metal;N;;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125910736;0TY2039;BROWN AMBER FADE;1010;53;Eyewear;DEMO LENS;TY 2039;215.00;78.53;Base 4;;N;N;N;135;16;53.0;33.6;N;N;N;Y;N;;BROWN;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125915106;0TY6035;GOLD BLACK;302011;60;Eyewear;GREY GRADIENT;;150.00;60.67;Base 6 Decentered;PLAST;N;N;Y;135;12;60.0;50.8;N;N;N;Y;N;;GOLD;Pilot;Full Rim;Metal;Metal;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125915366;0TY2040;VINTAGE TORTOISE;1287;52;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;17;52.0;40.6;N;N;N;Y;Y;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125920070;0TY7073;DK TORTOISE/SPOTTY TORTOISE;133113;57;Eyewear;KHAKI GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;16;57.0;46.7;N;N;N;N;N;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947992;0TY7088;BLUSH GRANITE/MILKY BLUSH;152714;54;Eyewear;BROWN ROSE GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;20;54.0;44.5;N;N;N;Y;N;;BROWN;Irregular;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125952187;0TY7088;BLACK;3079F4;54;Eyewear;GREY PINK GRADIENT POLARIZED;;215.00;86.46;Base 6;PLAST;N;Y;N;135;20;54.0;44.5;N;N;N;Y;N;;BLACK;Irregular;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947893;0TY7087;BLACK;307973;52;Eyewear;SMOKE SOLID;;175.00;70.46;Base 6;PLAST;N;N;Y;135;19;52.0;48.0;N;N;N;Y;N;;BLACK;Round;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947541;0TY2061;BLUE GRANITE;3150;51;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;17;51.0;34.6;N;N;N;N;N;;BLUE;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947572;0TY2061;VINTAGE TORTOISE/SPARK;3152;49;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;17;49.0;33.2;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947480;0TY2060;BLUE GRANITE/FOUNTAIN;3147;50;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;17;50.0;37.0;N;N;N;N;N;;BLUE;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125948166;0TY6046;SATIN VINTAGE GOLD;31586R;55;Eyewear;PETROL  FLASH;;175.00;70.46;Base 6;PLAST;N;N;Y;140;16;55.0;46.8;N;N;N;N;N;;GOLD;Cat Eye;Full Rim;Metal;Metal;N;21-35;Woman;Sun;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125948081;0TY9044;MATTE BLACK;105813;52;Eyewear;SMOKE GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;21;52.1;47.1;N;N;N;Y;N;;BLACK;Round;Full Rim;Metal;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947251;0TY1046;SATIN GOLD;3124;52;Eyewear;DEMO LENS;;195.00;71.05;Base 4;;N;N;N;135;16;52.0;35.3;N;N;N;N;Y;;GOLD;Butterfly;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125947626;0TY1047;BLACK;3079;49;Eyewear;DEMO LENS;;235.00;85.99;Base 4;;N;N;N;135;16;49.0;30.2;N;N;N;N;N;;BLACK;Pillow;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125954273;0TY7088A;FOUNTAIN/BLUE GRANITE;15284L;54;Eyewear;NAVY GREY GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;20;54.0;44.5;N;N;N;Y;N;;BLUE;Irregular;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125959025;0TY1050;SATIN BRONZE/TOKYO TORT;3169;51;Eyewear;DEMO LENS;;205.00;74.79;Base 4;;N;N;N;135;19;51.0;37.2;N;N;N;N;N;;BRONZE/COPPER;Oval;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125954204;0TY7089A;BLACK/IVORY;144511;53;Eyewear;GREY GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;20;53.0;40.3;N;N;N;Y;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125957922;0TY2064;LT. GREY/BLUEBERRY;1544;50;Eyewear;DEMO LENS;;205.00;74.79;Base 4;;N;N;N;135;16;50.0;36.1;N;N;N;N;N;;GREY;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125972291;0TY2064;BLACK;1377;50;Eyewear;;;205.00;74.79;Base 4;;N;N;N;135;16;50.0;36.1;N;N;N;N;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125957274;0TY2062;BLACK/SILVER;1390;49;Eyewear;DEMO LENS;;205.00;74.79;Base 4;;N;N;N;135;16;51.0;34.0;N;N;N;N;Y;;BLACK;Butterfly;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125958240;0TY2063;BLACK/SILVER;1390;53;Eyewear;DEMO LENS;;205.00;74.79;Base 4;;N;N;N;135;18;53.0;37.7;N;N;N;N;N;;BLACK;Square;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125972307;0TY2063;PORCHINI TORT/SILVER;1559;53;Eyewear;;;205.00;74.79;Base 4;;N;N;N;135;18;53.0;37.7;N;N;N;N;N;;HAVANA;Square;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125960960;0TY7090A;DARK TORTOISE;137813;56;Eyewear;BROWN GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;16;56.0;46.8;N;N;N;Y;N;;;Rectangle;;;Plastic;N;21-35;Woman;Sun;N;N;N;;ZPFN;Tory Burch;TY;
0021002876;725125957465;0TY7090;PORCHINI TORTOISE/MILKY GREY;155011;56;Eyewear;GREY GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;16;56.0;46.8;N;N;N;Y;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125957472;0TY7090;SILVER TWEED;155111;56;Eyewear;GREY GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;16;56.0;46.8;N;N;N;Y;N;;SILVER;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125958059;0TY7091;CRYSTAL POPPY/CHARCOAL;15463;55;Eyewear;SOLID SMOKE;;150.00;60.67;Base 6;PLAST;N;N;Y;135;18;55.0;45.8;N;N;N;Y;N;;PINK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125958066;0TY7091;CRYSTL MARIGOLD TRNS/CRYS BLUE;154780;55;Eyewear;SOLID BLUE;;150.00;60.67;Base 6;PLAST;N;N;Y;135;18;55.0;45.8;N;N;N;Y;N;;YELLOW;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125966658;0TY6051;BRONZE/PEARL BROWN TORT;319113;60;Eyewear;DARK BROWN GRADIENT;;150.00;60.67;Base 6;PLAST;N;N;Y;140;14;60.0;50.3;N;N;N;Y;N;;BRONZE/COPPER;Pilot;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966139;0TY1051;BORDEAUX;3195;52;Eyewear;DEMO LENS;;195.00;71.05;Base 4;;N;N;N;135;16;52.0;35.0;N;N;N;N;Y;;BORDEAUX;Butterfly;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125966245;0TY1052;BORDEAUX/GOLD;3197;51;Eyewear;DEMO LENS;;215.00;78.53;Base 4;;N;N;N;135;16;51.0;37.0;N;N;N;N;Y;;BORDEAUX;Rectangle;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966450;0TY7095;DARK TORTOISE;137813;54;Eyewear;SMOKE GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;20;54.0;48.0;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125966429;0TY7095;BURGUNDY/ORANGE/NAVY;159913;54;Eyewear;DK BROWN GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;20;54.0;48.0;N;N;N;Y;N;;RED;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125966344;0TY2067;BLACK;1377;52;Eyewear;DEMO LENS;;180.00;65.46;Base 4;;N;N;N;135;17;52.0;33.0;N;N;N;N;Y;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966399;0TY2067;PORT/PEARL PORT TORT;1610;50;Eyewear;DEMO LENS;;180.00;65.46;Base 4;;N;N;N;135;17;50.0;31.7;N;N;N;N;Y;;BORDEAUX;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966375;0TY2067;NAVY;1616;50;Eyewear;DEMO LENS;;180.00;65.46;Base 4;;N;N;N;135;17;50.0;31.7;N;N;N;N;Y;;BLUE;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966283;0TY2066;VINTAGE TORT;1481;53;Eyewear;DEMO LENS;;180.00;65.46;Base 4;;N;N;N;135;18;53.0;41.5;N;N;N;N;Y;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966566;0TY6050;BOTTLE GREEN/BRONZE;31882;62;Eyewear;GREEN SOLID;;195.00;78.30;Base 6;PLAST;N;N;Y;135;12;62.0;52.0;N;N;N;Y;N;;BRONZE/COPPER;Pilot;Full Rim;Metal;Metal;N;21-35;Woman;Sun;N;N;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125967211;0TY7098A;BROWN TRANSLUCENT HORN;161513;55;Eyewear;DARK BROWN GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;135;16;55.0;44.0;N;N;N;Y;N;;BROWN;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;;ZPFN;Tory Burch;TY;
0021002876;725125966580;0TY9047;BLACK/OLIVE HORN;160613;52;Eyewear;BROWN OLIVE GRADIENT;;175.00;70.46;Base 6;PLAST;N;N;Y;140;18;52.0;42.6;N;N;N;Y;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125966535;0TY9046;NAVY CRYSTAL/PEWTER;16057B;55;Eyewear;PEWTER FLASH  GRADIENT MIRROR;;195.00;78.30;Base 6;PLAST;N;N;Y;135;16;55.1;45.1;N;N;N;N;N;;SILVER;Irregular;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125973670;0TY6052;SILVER/BLACK;3204T3;60;Eyewear;GREY GRADIENT POLARIZED;;215.00;86.46;Base 6 Decentered;PLAST;N;Y;N;140;14;60.0;52.0;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125969192;0TY7101;DARK TORTOISE;137813;57;Eyewear;BROWN GRADIENT;;195.00;78.30;Base 6;PLAST;N;N;Y;135;19;57.0;48.0;N;N;N;Y;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125968508;0TY1053;NAVY/NAVY TRANSLUCENT;3208;51;Eyewear;;;215.00;78.53;Base 4;;N;N;N;135;17;51.0;40.0;N;N;N;N;N;;BLUE;Square;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;CLASSIC (TY);ZPFN;Tory Burch;TY;
0021002876;725125969086;0TY2070;TOKYO TORTOISE;1150;48;Eyewear;;;195.00;71.05;Base 4;;N;N;N;135;16;48.0;32.0;N;N;N;N;Y;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;TORY BURCH;ZPFN;Tory Burch;TY;
0021002876;725125980012;0TY2073;BLACK;1377;52;Eyewear;;;180.00;65.46;Base 4;;N;N;N;135;19;52.0;41.6;N;N;N;N;Y;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978071;0TY2075;BOTTLE GREEN;1566;52;Eyewear;;;235.00;85.99;Base 4;;N;N;N;135;16;52.0;38.0;N;N;N;N;N;;GREEN;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978200;0TY7105;NAVY;165680;53;Eyewear;SOLID LIGHT BLUE;;175.00;70.46;Base 6;PLAST;N;N;Y;140;22;53.0;44.0;N;N;N;Y;N;;BLUE;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978361;0TY7107;TORT/ORANGE ZIG ZAG;165813;57;Eyewear;DARK BROWN GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;16;57.0;44.0;N;N;N;Y;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978453;0TY7108;OLIVE HORN;10507Z;56;Eyewear;GREEN CLEAR GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;16;56.0;52.0;N;N;N;Y;N;;GREEN;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978439;0TY7108;NAVY/BLUE ZIG ZAG;16554L;56;Eyewear;BLUE GRADIENT;;165.00;66.54;Base 6;PLAST;N;N;Y;135;16;56.0;52.0;N;N;N;Y;N;;BLUE;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
0021002876;725125978330;0TY9049;BLUSH;166373;53;Eyewear;BROWN SOLID;;195.00;78.30;Base 6;PLAST;N;N;Y;140;19;53.0;47.8;N;N;N;Y;N;;PINK;Round;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;;ZPFN;Tory Burch;TY;
